stream,filename,size_bytes,closed_name
CH03,CH03_2026-06-27_12-00-00_to_13-00-00.mp4,1620276050,yes
CH03,CH03_2026-06-27_13-00-00_to_14-00-01.mp4,1605738214,yes
CH03,CH03_2026-06-27_14-00-01_to_15-00-00.mp4,1570897351,yes
CH03,CH03_2026-06-27_15-00-00_to_16-00-01.mp4,1555499204,yes
CH03,CH03_2026-06-27_16-00-01_to_17-00-00.mp4,1746419530,yes
CH03,CH03_2026-06-27_17-00-00_to_18-00-01.mp4,1735282309,yes
CH03,CH03_2026-06-27_18-00-01_to_19-00-00.mp4,1558425869,yes
CH03,CH03_2026-06-27_19-00-00_to_20-00-01.mp4,1466273553,yes
CH03,CH03_2026-06-27_20-00-01_to_21-00-01.mp4,1464382078,yes
CH03,CH03_2026-06-27_21-00-01_to_22-00-01.mp4,1493480762,yes
CH03,CH03_2026-06-27_22-00-01_to_23-00-01.mp4,1445620036,yes
CH03,CH03_2026-06-27_23-00-01_to_00-00-01.mp4,1505015415,yes
CH03,CH03_2026-06-28_00-00-01_to_01-00-00.mp4,1515282926,yes
CH03,CH03_2026-06-28_01-00-00.mp4,390032236,NO
CH03,CH03_2026-06-28_01-16-18.mp4,14100487,NO
CH03,CH03_2026-06-28_01-18-22_to_02-00-01.mp4,1058356529,yes
CH03,CH03_2026-06-28_02-00-01_to_03-00-00.mp4,1515329967,yes
CH03,CH03_2026-06-28_03-00-00_to_03-05-04.mp4,557824,yes
CH03,CH03_2026-06-28_03-05-04_to_04-00-00.mp4,1798743420,yes
CH03,CH03_2026-06-28_04-00-00_to_05-00-01.mp4,1970460552,yes
CH03,CH03_2026-06-28_05-00-01_to_06-00-00.mp4,1976638687,yes
CH03,CH03_2026-06-28_06-00-00_to_07-00-01.mp4,1982299525,yes
CH03,CH03_2026-06-28_07-00-01_to_08-00-00.mp4,2009154434,yes
CH03,CH03_2026-06-28_08-00-00_to_09-00-01.mp4,1989327838,yes
CH03,CH03_2026-06-28_09-00-01_to_10-00-00.mp4,1997773612,yes
CH03,CH03_2026-06-28_10-00-00_to_11-00-01.mp4,1863978816,yes
CH03,CH03_2026-06-28_11-00-01_to_12-00-01.mp4,2015266284,yes
CH03,CH03_2026-06-28_12-00-01_to_13-00-01.mp4,1596657867,yes
CH03,CH03_2026-06-28_13-00-01_to_14-00-01.mp4,1753002595,yes
CH03,CH03_2026-06-28_14-00-01_to_15-00-00.mp4,1693291199,yes
CH03,CH03_2026-06-28_15-00-00_to_16-00-00.mp4,1765017411,yes
CH03,CH03_2026-06-28_16-00-00_to_17-00-01.mp4,1913949644,yes
CH03,CH03_2026-06-28_17-00-01_to_18-00-00.mp4,2526439678,yes
CH03,CH03_2026-06-28_18-00-00_to_19-00-00.mp4,1608419894,yes
CH03,CH03_2026-06-28_19-00-00_to_20-00-00.mp4,1725200606,yes
CH03,CH03_2026-06-28_20-00-00_to_21-00-01.mp4,1459000653,yes
CH03,CH03_2026-06-28_21-00-01_to_22-00-00.mp4,1536794299,yes
CH03,CH03_2026-06-28_22-00-00_to_23-00-01.mp4,1468678109,yes
CH03,CH03_2026-06-28_23-00-01_to_00-00-00.mp4,1491480858,yes
CH03,CH03_2026-06-29_00-00-00_to_01-00-00.mp4,1496125941,yes
CH03,CH03_2026-06-29_01-00-00_to_02-00-01.mp4,1462028030,yes
CH03,CH03_2026-06-29_02-00-01_to_03-00-00.mp4,1437223739,yes
CH03,CH03_2026-06-29_03-00-00_to_04-00-01.mp4,1466069061,yes
CH03,CH03_2026-06-29_04-00-01_to_05-00-00.mp4,1471407241,yes
CH03,CH03_2026-06-29_05-00-00_to_06-00-01.mp4,1478248665,yes
CH03,CH03_2026-06-29_06-00-01_to_07-00-01.mp4,1519878123,yes
CH03,CH03_2026-06-29_07-00-01_to_08-00-00.mp4,1590888667,yes
CH03,CH03_2026-06-29_08-00-00_to_09-00-00.mp4,1562201006,yes
CH03,CH03_2026-06-29_09-00-00_to_10-00-00.mp4,1542055050,yes
CH03,CH03_2026-06-29_10-00-00_to_11-00-00.mp4,1418803518,yes
CH03,CH03_2026-06-29_11-00-00_to_12-00-01.mp4,1451174597,yes
CH03,CH03_2026-06-29_12-00-01_to_13-00-00.mp4,1510511106,yes
CH03,CH03_2026-06-29_13-00-00_to_13-17-18.mp4,454010694,yes
CH03,CH03_2026-06-29_13-17-18_to_14-00-01.mp4,1047490732,yes
CH03,CH03_2026-06-29_14-00-01_to_15-00-00.mp4,1443789351,yes
CH03,CH03_2026-06-29_15-00-00.mp4,17301532,NO
CH03,CH03_2026-06-29_17-46-25_to_18-00-01.mp4,503700436,yes
CH03,CH03_2026-06-29_18-00-01_to_19-00-01.mp4,1933437486,yes
CH03,CH03_2026-06-29_19-00-01_to_20-00-01.mp4,1789380093,yes
CH03,CH03_2026-06-29_20-00-01_to_21-00-01.mp4,1672795926,yes
CH03,CH03_2026-06-29_21-00-01_to_22-00-01.mp4,2254535817,yes
CH03,CH03_2026-06-29_22-00-01_to_23-00-00.mp4,2120331288,yes
CH03,CH03_2026-06-29_23-00-00_to_00-00-01.mp4,2135337883,yes
CH03,CH03_2026-06-30_00-00-01_to_01-00-01.mp4,2190165140,yes
CH03,CH03_2026-06-30_01-00-01_to_02-00-00.mp4,2204288738,yes
CH03,CH03_2026-06-30_02-00-00_to_03-00-00.mp4,2208109095,yes
CH03,CH03_2026-06-30_03-00-00_to_04-00-01.mp4,2216905466,yes
CH03,CH03_2026-06-30_04-00-01_to_05-00-00.mp4,2214811431,yes
CH03,CH03_2026-06-30_05-00-00_to_06-00-01.mp4,1838879047,yes
CH03,CH03_2026-06-30_06-00-01_to_07-00-01.mp4,1891659888,yes
CH03,CH03_2026-06-30_07-00-01_to_08-00-00.mp4,2030365421,yes
CH03,CH03_2026-06-30_08-00-00_to_09-00-01.mp4,1956668656,yes
CH03,CH03_2026-06-30_09-00-01_to_09-35-29.mp4,785384786,yes
CH03,CH03_2026-06-30_09-35-29_to_09-40-50.mp4,11272220,yes
CH03,CH03_2026-06-30_09-40-50_to_09-46-08.mp4,11272220,yes
CH03,CH03_2026-06-30_09-46-08_to_10-00-00.mp4,384248868,yes
CH03,CH03_2026-06-30_10-00-00_to_11-00-01.mp4,1612877763,yes
CH03,CH03_2026-06-30_11-00-01_to_12-00-00.mp4,1891483061,yes
CH03,CH03_2026-06-30_12-00-00_to_13-00-01.mp4,2328997317,yes
CH03,CH03_2026-06-30_13-00-01_to_14-00-00.mp4,2616028172,yes
CH03,CH03_2026-06-30_14-00-00_to_15-00-01.mp4,2008505709,yes
CH03,CH03_2026-06-30_15-00-01_to_16-00-00.mp4,2049970346,yes
CH03,CH03_2026-06-30_16-00-00_to_17-00-01.mp4,2216610880,yes
CH03,CH03_2026-06-30_17-00-01_to_18-00-00.mp4,2144025190,yes
CH03,CH03_2026-06-30_18-00-00_to_19-00-01.mp4,2156417716,yes
CH03,CH03_2026-06-30_19-00-01_to_20-00-00.mp4,1907841812,yes
CH03,CH03_2026-06-30_20-00-00_to_21-00-01.mp4,1644638601,yes
CH03,CH03_2026-06-30_21-00-01_to_22-00-00.mp4,2485222769,yes
CH03,CH03_2026-06-30_22-00-00_to_23-00-01.mp4,2531117162,yes
CH03,CH03_2026-06-30_23-00-01_to_00-00-00.mp4,2437182183,yes
CH03,CH03_2026-07-01_00-00-00_to_01-00-01.mp4,2425682288,yes
CH03,CH03_2026-07-01_01-00-01_to_02-00-00.mp4,2425280149,yes
CH03,CH03_2026-07-01_02-00-00_to_03-00-01.mp4,2437527401,yes
CH03,CH03_2026-07-01_03-00-01_to_04-00-01.mp4,2477495792,yes
CH03,CH03_2026-07-01_04-00-01_to_05-00-00.mp4,2415210502,yes
CH03,CH03_2026-07-01_05-00-00_to_06-00-01.mp4,1970079179,yes
CH03,CH03_2026-07-01_06-00-01_to_07-00-00.mp4,1860371620,yes
CH03,CH03_2026-07-01_07-00-00_to_08-00-01.mp4,1873480001,yes
CH03,CH03_2026-07-01_08-00-01_to_09-00-00.mp4,1975840376,yes
CH03,CH03_2026-07-01_09-00-00_to_10-00-01.mp4,1971238672,yes
CH03,CH03_2026-07-01_10-00-01_to_11-00-00.mp4,1873622722,yes
CH03,CH03_2026-07-01_11-00-00_to_12-00-01.mp4,1971362291,yes
CH03,CH03_2026-07-01_12-00-01_to_13-00-00.mp4,2124775700,yes
CH03,CH03_2026-07-01_13-00-00_to_14-00-01.mp4,2049715584,yes
CH03,CH03_2026-07-01_14-00-01_to_15-00-00.mp4,1937372366,yes
CH03,CH03_2026-07-01_15-00-00_to_16-00-01.mp4,1985068359,yes
CH03,CH03_2026-07-01_16-00-01_to_17-00-00.mp4,2206935394,yes
CH03,CH03_2026-07-01_17-00-00_to_18-00-00.mp4,2327946145,yes
CH03,CH03_2026-07-01_18-00-00_to_19-00-01.mp4,1756867611,yes
CH03,CH03_2026-07-01_19-00-01_to_20-00-00.mp4,2174768165,yes
CH03,CH03_2026-07-01_20-00-00_to_21-00-01.mp4,1763398554,yes
CH03,CH03_2026-07-01_21-00-01_to_22-00-00.mp4,2392091452,yes
CH03,CH03_2026-07-01_22-00-00_to_23-00-01.mp4,2301554945,yes
CH03,CH03_2026-07-01_23-00-01_to_00-00-00.mp4,2410247259,yes
CH03,CH03_2026-07-02_00-00-00_to_01-00-00.mp4,2560580373,yes
CH03,CH03_2026-07-02_01-00-00_to_02-00-01.mp4,3187372855,yes
CH03,CH03_2026-07-02_02-00-01_to_03-00-00.mp4,2942238249,yes
CH03,CH03_2026-07-02_03-00-00_to_04-00-01.mp4,2825784600,yes
CH03,CH03_2026-07-02_04-00-01_to_05-00-00.mp4,2479329597,yes
CH03,CH03_2026-07-02_05-00-00_to_06-00-01.mp4,1907452431,yes
CH03,CH03_2026-07-02_06-00-01_to_07-00-01.mp4,1790480828,yes
CH03,CH03_2026-07-02_07-00-01_to_08-00-00.mp4,1847080079,yes
CH03,CH03_2026-07-02_08-00-00_to_09-00-01.mp4,1992986293,yes
CH03,CH03_2026-07-02_09-00-01_to_10-00-01.mp4,2031241721,yes
CH03,CH03_2026-07-02_10-00-01_to_11-00-00.mp4,1911269114,yes
CH03,CH03_2026-07-02_11-00-00_to_12-00-00.mp4,1845875886,yes
CH03,CH03_2026-07-02_12-00-00_to_13-00-01.mp4,2465544915,yes
CH03,CH03_2026-07-02_13-00-01_to_14-00-01.mp4,2421267544,yes
CH03,CH03_2026-07-02_14-00-01_to_15-00-00.mp4,2260190704,yes
CH03,CH03_2026-07-02_15-00-00_to_16-00-01.mp4,2149800481,yes
CH03,CH03_2026-07-02_16-00-01_to_17-00-02.mp4,2550143926,yes
CH03,CH03_2026-07-02_17-00-02_to_18-00-01.mp4,2790147450,yes
CH03,CH03_2026-07-02_18-00-01_to_19-00-01.mp4,2309673949,yes
CH03,CH03_2026-07-02_19-00-01_to_20-00-00.mp4,2149108234,yes
CH03,CH03_2026-07-02_20-00-00_to_21-00-01.mp4,1759373066,yes
CH03,CH03_2026-07-02_21-00-01_to_22-00-00.mp4,2211953151,yes
CH03,CH03_2026-07-02_22-00-00_to_23-00-00.mp4,2124032172,yes
CH03,CH03_2026-07-02_23-00-00_to_00-02-31.mp4,2041215362,yes
CH03,CH03_2026-07-03_00-02-31_to_00-07-41.mp4,16206966,yes
CH03,CH03_2026-07-03_00-07-41_to_00-12-35.mp4,1354,yes
CH03,CH03_2026-07-03_00-12-35_to_01-00-01.mp4,2330292210,yes
CH03,CH03_2026-07-03_01-00-01_to_02-00-00.mp4,2951581300,yes
CH03,CH03_2026-07-03_02-00-00_to_03-00-01.mp4,2959527039,yes
CH03,CH03_2026-07-03_03-00-01_to_04-00-00.mp4,2952129874,yes
CH03,CH03_2026-07-03_04-00-00_to_05-00-01.mp4,2970043995,yes
CH03,CH03_2026-07-03_05-00-01_to_06-00-00.mp4,2845721718,yes
CH03,CH03_2026-07-03_06-00-00_to_07-00-00.mp4,2861924139,yes
CH03,CH03_2026-07-03_07-00-00_to_08-00-00.mp4,2871484842,yes
CH03,CH03_2026-07-03_08-00-00_to_09-00-01.mp4,2811429115,yes
CH03,CH03_2026-07-03_09-00-01_to_10-00-00.mp4,2362543701,yes
CH03,CH03_2026-07-03_10-00-00_to_11-00-01.mp4,1904324178,yes
CH03,CH03_2026-07-03_11-00-01_to_12-00-01.mp4,1978851674,yes
CH03,CH03_2026-07-03_12-00-01_to_13-00-00.mp4,2273275200,yes
CH03,CH03_2026-07-03_13-00-00_to_14-16-48.mp4,1991327678,yes
CH03,CH03_2026-07-03_14-16-48_to_14-31-17.mp4,3786693,yes
CH03,CH03_2026-07-03_14-31-17_to_15-00-01.mp4,954508546,yes
CH03,CH03_2026-07-03_15-00-01_to_16-00-01.mp4,2032646552,yes
CH03,CH03_2026-07-03_16-00-01_to_17-00-00.mp4,2386031630,yes
CH03,CH03_2026-07-03_17-00-00_to_18-00-01.mp4,2466249502,yes
CH03,CH03_2026-07-03_18-00-01_to_19-00-00.mp4,2309254098,yes
CH03,CH03_2026-07-03_19-00-00_to_20-00-01.mp4,2203512300,yes
CH03,CH03_2026-07-03_20-00-01_to_21-00-00.mp4,1930481965,yes
CH03,CH03_2026-07-03_21-00-00_to_22-00-01.mp4,2345746594,yes
CH03,CH03_2026-07-03_22-00-01_to_23-00-00.mp4,2224081279,yes
CH03,CH03_2026-07-03_23-00-00_to_00-00-00.mp4,2226052318,yes
CH03,CH03_2026-07-04_00-00-00_to_01-00-01.mp4,2222321844,yes
CH03,CH03_2026-07-04_01-00-01_to_02-00-00.mp4,2393065604,yes
CH03,CH03_2026-07-04_02-00-00_to_03-00-01.mp4,2382276013,yes
CH03,CH03_2026-07-04_03-00-01_to_04-00-00.mp4,2380157230,yes
CH03,CH03_2026-07-04_04-00-00_to_05-00-01.mp4,2359495745,yes
CH03,CH03_2026-07-04_05-00-01_to_06-00-00.mp4,2044515112,yes
CH03,CH03_2026-07-04_06-00-00_to_07-00-01.mp4,1986652734,yes
CH03,CH03_2026-07-04_07-00-01_to_08-00-01.mp4,2077174644,yes
CH03,CH03_2026-07-04_08-00-01_to_09-00-00.mp4,1990909968,yes
CH03,CH03_2026-07-04_09-00-00_to_10-00-01.mp4,2315611222,yes
CH03,CH03_2026-07-04_10-00-01_to_11-00-01.mp4,2632585405,yes
CH03,CH03_2026-07-04_11-00-01_to_12-00-00.mp4,2279583197,yes
CH03,CH03_2026-07-04_12-00-00_to_13-00-01.mp4,2374013395,yes
CH03,CH03_2026-07-04_13-00-01_to_14-00-01.mp4,2169208227,yes
CH03,CH03_2026-07-04_14-00-01_to_15-00-00.mp4,1849216549,yes
CH03,CH03_2026-07-04_15-00-00_to_16-00-01.mp4,1999473542,yes
CH03,CH03_2026-07-04_16-00-01_to_17-00-00.mp4,2632917479,yes
CH03,CH03_2026-07-04_17-00-00_to_18-00-01.mp4,2617391310,yes
CH03,CH03_2026-07-04_18-00-01_to_19-00-00.mp4,2032744802,yes
CH03,CH03_2026-07-04_19-00-00_to_20-00-00.mp4,2074156028,yes
CH03,CH03_2026-07-04_20-00-00_to_21-00-01.mp4,1859664540,yes
CH03,CH03_2026-07-04_21-00-01_to_22-00-00.mp4,2203641436,yes
CH03,CH03_2026-07-04_22-00-00_to_23-00-01.mp4,2109934287,yes
CH03,CH03_2026-07-04_23-00-01_to_00-00-00.mp4,2190001520,yes
CH03,CH03_2026-07-05_00-00-00_to_01-00-01.mp4,2197825726,yes
CH03,CH03_2026-07-05_01-00-01_to_02-00-00.mp4,2212818262,yes
CH03,CH03_2026-07-05_02-00-00_to_03-00-00.mp4,2230545836,yes
CH03,CH03_2026-07-05_03-00-00_to_04-00-01.mp4,2408652521,yes
CH03,CH03_2026-07-05_04-00-01_to_05-00-00.mp4,2516319667,yes
CH03,CH03_2026-07-05_05-00-00_to_06-00-01.mp4,1941550007,yes
CH03,CH03_2026-07-05_06-00-01_to_07-00-00.mp4,1807345125,yes
CH03,CH03_2026-07-05_07-00-00_to_08-00-01.mp4,1937381946,yes
CH03,CH03_2026-07-05_08-00-01_to_09-00-00.mp4,1849004767,yes
CH03,CH03_2026-07-05_09-00-00_to_10-00-00.mp4,1757300709,yes
CH03,CH03_2026-07-05_10-00-00_to_11-00-01.mp4,1718075734,yes
CH03,CH03_2026-07-05_11-00-01_to_12-00-00.mp4,1731537407,yes
CH03,CH03_2026-07-05_12-00-00_to_12-06-41.mp4,11796508,yes
CH03,CH03_2026-07-05_12-06-41_to_12-15-08.mp4,11534364,yes
CH03,CH03_2026-07-05_12-15-08_to_12-36-01.mp4,443023388,yes
CH03,CH03_2026-07-05_12-36-01_to_13-00-01.mp4,730848467,yes
CH03,CH03_2026-07-05_13-00-01_to_14-00-00.mp4,1830805485,yes
CH03,CH03_2026-07-05_14-00-00_to_14-05-04.mp4,937191,yes
CH03,CH03_2026-07-05_14-05-04_to_15-00-00.mp4,1672538514,yes
CH03,CH03_2026-07-05_15-00-00_to_16-00-01.mp4,1970177551,yes
CH03,CH03_2026-07-05_16-00-01_to_17-00-00.mp4,1736692561,yes
CH03,CH03_2026-07-05_17-00-00_to_18-00-01.mp4,1729529525,yes
CH03,CH03_2026-07-05_18-00-01_to_19-00-00.mp4,2182270574,yes
CH03,CH03_2026-07-05_19-00-00_to_20-00-00.mp4,1688479246,yes
CH03,CH03_2026-07-05_20-00-00_to_21-00-01.mp4,1765545444,yes
CH03,CH03_2026-07-05_21-00-01_to_22-00-00.mp4,2390336273,yes
CH03,CH03_2026-07-05_22-00-00_to_23-00-01.mp4,2320308270,yes
CH03,CH03_2026-07-05_23-00-01_to_00-00-00.mp4,2396130812,yes
CH03,CH03_2026-07-06_00-00-00_to_01-00-01.mp4,2321849591,yes
CH03,CH03_2026-07-06_01-00-01_to_02-00-02.mp4,2644205329,yes
CH03,CH03_2026-07-06_02-00-02_to_03-00-00.mp4,2995432673,yes
CH03,CH03_2026-07-06_03-00-00_to_04-00-01.mp4,2452238935,yes
CH03,CH03_2026-07-06_04-00-01_to_05-00-00.mp4,2396977093,yes
CH03,CH03_2026-07-06_05-00-00_to_06-00-01.mp4,2108711306,yes
CH03,CH03_2026-07-06_06-00-01_to_07-00-00.mp4,1836646822,yes
CH03,CH03_2026-07-06_07-00-00_to_08-00-01.mp4,1963100208,yes
CH03,CH03_2026-07-06_08-00-01_to_09-00-00.mp4,2019243861,yes
CH03,CH03_2026-07-06_09-00-00_to_10-00-00.mp4,2004901833,yes
CH03,CH03_2026-07-06_10-00-00_to_11-00-01.mp4,2131080849,yes
CH03,CH03_2026-07-06_11-00-01_to_12-00-00.mp4,2095579580,yes
CH03,CH03_2026-07-06_12-00-00_to_13-00-01.mp4,2043602791,yes
CH03,CH03_2026-07-06_13-00-01_to_14-00-00.mp4,1870746222,yes
CH03,CH03_2026-07-06_14-00-00_to_15-00-01.mp4,1908871275,yes
CH03,CH03_2026-07-06_15-00-01_to_16-00-00.mp4,1825730108,yes
CH03,CH03_2026-07-06_16-00-00_to_17-00-00.mp4,1925741898,yes
CH03,CH03_2026-07-06_17-00-00_to_18-00-01.mp4,2029442136,yes
CH03,CH03_2026-07-06_18-00-01_to_19-00-00.mp4,1973773465,yes
CH03,CH03_2026-07-06_19-00-00_to_20-00-01.mp4,1772774911,yes
CH03,CH03_2026-07-06_20-00-01_to_21-00-00.mp4,1734951510,yes
CH03,CH03_2026-07-06_21-00-00_to_22-00-01.mp4,3214259772,yes
CH03,CH03_2026-07-06_22-00-01_to_23-00-00.mp4,3219520634,yes
CH03,CH03_2026-07-06_23-00-00_to_00-00-00.mp4,3009916001,yes
CH03,CH03_2026-07-07_00-00-00_to_01-00-01.mp4,2746850926,yes
CH03,CH03_2026-07-07_01-00-01_to_02-00-00.mp4,2767660632,yes
CH03,CH03_2026-07-07_02-00-00_to_03-00-01.mp4,2500924762,yes
CH03,CH03_2026-07-07_03-00-01_to_04-00-00.mp4,2460484340,yes
CH03,CH03_2026-07-07_04-00-00_to_05-00-01.mp4,2416386336,yes
CH03,CH03_2026-07-07_05-00-01_to_06-00-00.mp4,2267332512,yes
CH03,CH03_2026-07-07_06-00-00_to_07-00-01.mp4,1842601730,yes
CH03,CH03_2026-07-07_07-00-01_to_08-00-00.mp4,1825439048,yes
CH03,CH03_2026-07-07_08-00-00_to_09-00-01.mp4,1867956807,yes
CH03,CH03_2026-07-07_09-00-01_to_10-00-01.mp4,1879380624,yes
CH03,CH03_2026-07-07_10-00-01_to_11-00-00.mp4,1914586589,yes
CH03,CH03_2026-07-07_11-00-00_to_12-00-01.mp4,1880792547,yes
CH03,CH03_2026-07-07_12-00-01_to_13-00-01.mp4,2159296285,yes
CH03,CH03_2026-07-07_13-00-01_to_14-00-00.mp4,2207687051,yes
CH03,CH03_2026-07-07_14-00-00_to_15-00-01.mp4,2272152488,yes
CH03,CH03_2026-07-07_15-00-01_to_16-00-00.mp4,2166787730,yes
CH03,CH03_2026-07-07_16-00-00_to_17-00-01.mp4,1849680431,yes
CH03,CH03_2026-07-07_17-00-01_to_18-00-01.mp4,2271406198,yes
CH03,CH03_2026-07-07_18-00-01_to_19-00-00.mp4,2248568304,yes
CH03,CH03_2026-07-07_19-00-00_to_20-00-00.mp4,1775630090,yes
CH03,CH03_2026-07-07_20-00-00_to_21-00-01.mp4,1865491193,yes
CH03,CH03_2026-07-07_21-00-01_to_22-00-00.mp4,2648315505,yes
CH03,CH03_2026-07-07_22-00-00_to_23-00-01.mp4,2815139944,yes
CH03,CH03_2026-07-07_23-00-01_to_00-00-00.mp4,2785157316,yes
CH03,CH03_2026-07-08_00-00-00_to_01-00-01.mp4,2850800901,yes
CH03,CH03_2026-07-08_01-00-01_to_02-00-00.mp4,2710472324,yes
CH03,CH03_2026-07-08_02-00-00_to_03-00-00.mp4,2940734753,yes
CH03,CH03_2026-07-08_03-00-00_to_04-00-01.mp4,2851952648,yes
CH03,CH03_2026-07-08_04-00-01_to_05-00-00.mp4,2911514079,yes
CH03,CH03_2026-07-08_05-00-00_to_06-00-01.mp4,2202958396,yes
CH03,CH03_2026-07-08_06-00-01_to_07-00-00.mp4,1955332499,yes
CH03,CH03_2026-07-08_07-00-00_to_08-00-01.mp4,2064638917,yes
CH03,CH03_2026-07-08_08-00-01_to_09-00-00.mp4,2583352848,yes
CH03,CH03_2026-07-08_09-00-00_to_10-00-00.mp4,2561585634,yes
CH03,CH03_2026-07-08_10-00-00_to_11-00-01.mp4,2408209327,yes
CH03,CH03_2026-07-08_11-00-01_to_12-00-00.mp4,2480837484,yes
CH03,CH03_2026-07-08_12-00-00_to_13-00-01.mp4,2607361572,yes
CH03,CH03_2026-07-08_13-00-01_to_14-00-00.mp4,2654992313,yes
CH03,CH03_2026-07-08_14-00-00_to_15-00-01.mp4,2398840616,yes
CH03,CH03_2026-07-08_15-00-01_to_16-00-00.mp4,2341360067,yes
CH03,CH03_2026-07-08_16-00-00_to_17-00-01.mp4,2904265743,yes
CH03,CH03_2026-07-08_17-00-01_to_18-00-00.mp4,2790857384,yes
CH03,CH03_2026-07-08_18-00-00_to_19-00-00.mp4,2082818665,yes
CH03,CH03_2026-07-08_19-00-00_to_20-00-01.mp4,1995394844,yes
CH03,CH03_2026-07-08_20-00-01_to_21-00-00.mp4,1801472776,yes
CH03,CH03_2026-07-08_21-00-00_to_22-00-01.mp4,2301973177,yes
CH03,CH03_2026-07-08_22-00-01_to_23-00-00.mp4,2246667369,yes
CH03,CH03_2026-07-08_23-00-00_to_00-00-01.mp4,2251843639,yes
CH03,CH03_2026-07-09_00-00-01_to_01-00-01.mp4,2256878997,yes
CH03,CH03_2026-07-09_01-00-01_to_02-00-00.mp4,2250864774,yes
CH03,CH03_2026-07-09_02-00-00_to_03-00-01.mp4,2251663138,yes
CH03,CH03_2026-07-09_03-00-01_to_04-00-01.mp4,2275554518,yes
CH03,CH03_2026-07-09_04-00-01_to_05-00-00.mp4,2375899833,yes
CH03,CH03_2026-07-09_05-00-00_to_06-00-01.mp4,1986476650,yes
CH03,CH03_2026-07-09_06-00-01_to_07-00-00.mp4,1904240821,yes
CH03,CH03_2026-07-09_07-00-00_to_08-00-01.mp4,2178190377,yes
CH03,CH03_2026-07-09_08-00-01_to_09-00-00.mp4,2508275041,yes
CH03,CH03_2026-07-09_09-00-00_to_10-00-00.mp4,2406901463,yes
CH03,CH03_2026-07-09_10-00-00_to_11-00-00.mp4,2280296211,yes
CH03,CH03_2026-07-09_11-00-00_to_12-00-01.mp4,2320980454,yes
CH03,CH03_2026-07-09_12-00-01_to_13-00-00.mp4,2792242228,yes
CH03,CH03_2026-07-09_13-00-00_to_14-00-00.mp4,2817373188,yes
CH03,CH03_2026-07-09_14-00-00_to_15-00-01.mp4,2507962661,yes
CH03,CH03_2026-07-09_15-00-01_to_16-00-00.mp4,2223929434,yes
CH03,CH03_2026-07-09_16-00-00_to_17-00-01.mp4,2845206947,yes
CH03,CH03_2026-07-09_17-00-01_to_18-00-00.mp4,2918739943,yes
CH03,CH03_2026-07-09_18-00-00_to_18-31-46.mp4,1028129621,yes
CH03,CH03_2026-07-09_18-31-46_to_18-37-27.mp4,5505052,yes
CH03,CH03_2026-07-09_18-37-27_to_19-00-01.mp4,691451194,yes
CH03,CH03_2026-07-09_19-00-01_to_20-00-00.mp4,2039251964,yes
CH03,CH03_2026-07-09_20-00-00_to_21-00-00.mp4,2364180951,yes
CH03,CH03_2026-07-09_21-00-00_to_22-00-01.mp4,2247917369,yes
CH03,CH03_2026-07-09_22-00-01_to_23-00-00.mp4,2350206143,yes
CH03,CH03_2026-07-09_23-00-00_to_00-00-01.mp4,2348508202,yes
CH03,CH03_2026-07-10_00-00-01_to_01-00-00.mp4,2453757510,yes
CH03,CH03_2026-07-10_01-00-00_to_02-00-01.mp4,2372729062,yes
CH03,CH03_2026-07-10_02-00-01_to_03-00-01.mp4,2377967102,yes
CH03,CH03_2026-07-10_03-00-01_to_03-36-04.mp4,1157629076,yes
CH03,CH03_2026-07-10_03-36-04_to_04-00-00.mp4,934775407,yes
CH03,CH03_2026-07-10_04-00-00_to_05-00-01.mp4,2297843357,yes
CH03,CH03_2026-07-10_05-00-01_to_06-00-00.mp4,1881361685,yes
CH03,CH03_2026-07-10_06-00-00_to_06-05-27.mp4,7078005,yes
CH03,CH03_2026-07-10_06-05-27_to_07-00-01.mp4,1622677301,yes
CH03,CH03_2026-07-10_07-00-01_to_07-33-23.mp4,783549060,yes
CH03,CH03_2026-07-10_07-33-23_to_07-45-42.mp4,168820764,yes
CH03,CH03_2026-07-10_07-45-42_to_08-00-00.mp4,418691602,yes
CH03,CH03_2026-07-10_08-00-00_to_08-09-23.mp4,7340060,yes
CH03,CH03_2026-07-10_08-09-23_to_09-00-01.mp4,1507045324,yes
CH03,CH03_2026-07-10_09-00-01_to_10-00-01.mp4,2018002917,yes
CH03,CH03_2026-07-10_10-00-01_to_11-00-00.mp4,2083527519,yes
CH03,CH03_2026-07-10_11-00-00_to_12-00-01.mp4,2085752294,yes
CH03,CH03_2026-07-10_12-00-01_to_13-00-00.mp4,2417136069,yes
CH03,CH03_2026-07-10_13-00-00_to_14-00-01.mp4,2708777379,yes
CH03,CH03_2026-07-10_14-00-01_to_15-00-00.mp4,2542760175,yes
CH03,CH03_2026-07-10_15-00-00_to_16-00-01.mp4,2438514192,yes
CH03,CH03_2026-07-10_16-00-01_to_17-00-00.mp4,3136504509,yes
CH03,CH03_2026-07-10_17-00-00_to_18-00-00.mp4,2979136444,yes
CH03,CH03_2026-07-10_18-00-00_to_19-00-01.mp4,2660159694,yes
CH03,CH03_2026-07-10_19-00-01_to_20-00-00.mp4,2094966623,yes
CH03,CH03_2026-07-10_20-00-00_to_21-00-01.mp4,1920343318,yes
CH03,CH03_2026-07-10_21-00-01_to_22-00-00.mp4,2193000522,yes
